Tweets,Favorite,Retweets,Engagement,Sentiment,Tweet Length,Exclamations/Questions,Capital Letters,Passion
Die die die all you killer cops and judges  ,1,0,1,0.0,44,0,4,4
"?????

This video is absolutely sick. My heart breaks for #DanielShaver and his family. I hope that cop is never put on any other force again, he is a literal psychopath. 

 ",1,0,1,-0.4196428571428572,178,0,8,8
Should've been called  Eminem - Untouchable (Audio)  via @YouTube,0,0,0,0.0,65,0,9,9
"It's great that ""Trump-Russia"" has allowed so many to see the dangers of foreign influence over the U.S. government and take a stand for sovereignty and nationalism. Bravo! ??? #resistance #resist #defy #occupy #BLM ",0,0,0,0.38125,216,1,12,13
Alright #AllLivesMatters crowd?come with the same energy y?all have when you?re railing against . ,0,0,0,0.0,98,0,7,7
UPDATE: Killer Cop Sentenced 19 Years #WalterScott  #PoliceState #PoliceBrutality @TheJusticeDept ,0,0,0,0.0,98,0,22,22
"Watching Americas Evil, Racist Regime #Congress #potus etc. Go Down In Flames, As We Rise Like The #Phoenix From Those Flames!!! #FridayFeeling #HumanRights #HumanRights4All #AfricanAmericans  #AfricanDiaspora #TakeAKnee #StandUp4HumanRights #FightRacism #ItsTime ",1,0,1,-0.6519097222222222,264,3,44,47
 to my boy too ,0,0,0,0.0,15,0,2,2
Eminem raps about Black Lives Matter on new track after taking on Donald Trump in new interview - Metro   ,0,1,1,0.03535353535353535,106,0,10,10
In which amazon gets me on  their side     ,0,0,0,0.0,43,0,4,4
"#Dem politicians represent the Majority of working TAX paying Americans, yet roll over & let RW Nazis & GOP scammers loot the Bank. #RISE ",0,0,0,0.0,138,0,20,20
I'm angry that POC can't live without fear. ,0,0,0,-0.18181818181818185,44,0,7,7
#Dem politicians represent non White ppl AND the Electoral majority. but do Nothing but lie down to the rolling fascist racist stomp of RW Nazis thru Our Congress. #RISE ,1,1,2,-0.07777777777777779,170,0,19,19
"What are they resisting.??
#Resist #NotMyPresident #StillWithHer #Antifa  ",2,3,5,0.0,75,2,12,14
"New book exploring the past, present & future of the N-Word.    #nword #socialjustice #NWORDCAROL ",0,0,0,-0.02840909090909091,98,0,13,13
What factors complete your confidence??  @Butta_Blog @USBloggerRT @bloggersoc @wetweetblogs #BlackTwitter  #melaninmagic #FRIDAY #FridayReads #browngirlbloggers #BloggingGals #lifestyleblog #LifestyleBlogger #confidence #selfesteem,0,2,2,0.1,231,0,25,25
#FridayFeeling #HumanRights4All #GirlPower TURNS INTO #WomanPower TURNS INTO #WomenPower  #Freedom Freedom - International Day of the Girl  via @YouTube,1,0,1,0.0,152,0,39,39
"?WARNING?GRAPHIC CONTENT?

This happens to dozens of unarmed black men EVERY YEAR. 

THIS is why the  mat is imp & why #TakeTheKnee matters!

*I* couldn?t understand cop?s instructions while watching- imagine trying to in that moment. T-laden untrained ? ",0,0,0,-0.2083333333333333,261,1,43,44
Na Black People Can We Talk About The Fact That The Son Of a Bitch Who Brutally Murdered Walter Scott As He Ran Away Got 20 Years In Jail. The South Dont Play About That Shit Boyyy If Only These Other Fucking States Would Take Notes ,0,0,0,-0.29523809523809524,233,0,60,60
"An ex-cop from Arizona was acquitted for shooting an unarmed, sobbing man


#TakeAKnee ",0,0,0,0.0,90,0,8,8
 get covered. ,0,0,0,0.0,14,0,3,3
"Hey Twiiter- #HopeWiseman will be the 1st Black Owner of a #CannabisDispensary in Prince George?s County, #Maryland @TheRevAl @ShaunKing @NAACP @SnoopDogg  Catch her on  #WagsAtlanta  Read more here... #BlackTwitter  ",2,1,3,0.16666666666666669,217,0,33,33
" This proves that Fred Hampton Was a leader and a Icon of civil rights he was Pioneer and trailblazer ""I am a revolutionary ""   #R.I.P.FREDHAMPTON",0,0,0,0.3,146,0,37,37
"EPIX HD: watch 1000?s of BIG movies like Selma Online!  
 ",0,0,0,0.0,59,1,14,15
the president of the #SCLC joining and leading the demand for #JackieLacey prosecute killer cops  #BoyleHeights #Chicano Power ,1,0,1,0.0,127,0,13,13
"Say their name. Jerry Michael Graham Jr., 2015-10-28 .",0,0,0,0.0,54,0,8,8
"MUSIC TO MY EARS: I'd LOVE to see African Americans  #NAACP lead and  BOO Trump off the stage tomorrow #CivilRights . DO BOO and VOTE! #DougJones  #MeToo #TheResistance   #racism #repJohnLewis #Mississippi #NationalUrbanLeague #NationalAccionnetwork, #Dems  #vote",0,1,1,0.25,263,1,58,59
 2017 and beyond,0,0,0,0.0,16,0,3,3
If you are in Mississippi please show up to protest Trumps A parents at civil rights museum. Peacefully turn your back to this racist.  #JohnLewis #NotMyPresident #Civil rightsMuseum,0,2,2,0.125,182,0,15,15
.One of many despicable truths.  Why we must always demand Respect &Justice.  @ava ??@HISTORY @HistoryToday @blackvoices @hrw ??@NYCSchools @TheJusticeDept @ACLU @BLACKGIRLSROCK #KaliefBrowder #PhilandoCastile #CentralParkFive ?? ,0,0,0,0.5,230,0,48,48
"#CNN @CNN @OutFrontCNN Yo @KateBolduan these trump streams are about to get straight demolished by trolls.  #resist #occupy  #ImpeachTrump #AlabamaSenateRace 

",0,0,0,0.2,162,0,22,22
White people don't even care about this man's life! It's  that are outraged over his murder! #DanielShaver their dumb hashtag was a sham and we all knew it!,2,0,2,-0.40625,156,3,7,10
Hundreds of Palestinians hurt as IDF use tear gas on them #zionism #Israel #WarCrimes #apartheid @UN #censorship #BoycottIsrael #BDS  #empire #USMilitary #tpot #tdot #tcot #maddow #cnn ,0,0,0,0.0,185,0,21,21
"He wanted to do more than harm him, he wanted to kill him, this is why you can't trust cops especially white cops.   ",4,0,4,0.25,117,0,4,4
 watch this video its very good #ResistanceIsImportant #DressUpTheMovies #ThingsITrustMorethanCNN #FaZeUp #Lilpeep #2pac #gta #sanandreas #cj #eazye #tupac #realmuthaphuckkings  #NationalBrownieDay #DonaldTrump eat shit #retweet #followme,3,2,5,0.355,238,0,23,23
"Think the  movement is unnecessary?

You are wrong. #cops ",2,1,3,-0.45,60,1,5,6
Occupy New England Town Crier is out!  #netneutrality ,1,0,1,0.17045454545454544,54,1,5,6
"Umm... America, we have a f**king problem here. This undoubtedly the same kind of person who has not one clue why  is a thing. ",0,1,1,0.3,127,0,6,6
Attention  ,1,1,2,0.0,11,0,4,4
"Boston Herald! IF YOU ARE LEAVING...FOR YOUR LAST STORY, HOST MY STORY!
AS ALL LIVES MATTER AUTHOR & #IPO INCLUDING 
 #BLM WLM BLLM RLM..ETC, 
I WISH U WELL!  PLEASE STATE MY TRUTH~ #AllRightsReserved THESE ARE HOLY,
BUT DEMS STOLE THE MORAL AUTHORITY WITH #SOROS",0,0,0,0.0,267,3,191,194
"AND, @jeffsessions won't be skimming off the penalties collected to hand over to radical American hating leftwing terrorist orgs
@MoveOn #LaRaza #RevCom #CPUSA  ",0,0,0,0.0,162,0,18,18
Eminem raps about Black Lives Matter on new track after taking on Donald Trump in new interview - Metro   ,0,0,0,0.03535353535353535,106,0,10,10
My Echo has been politicized ,1,0,1,0.0,29,0,5,5
Live: Yemenis hold huge rally in Sana'a to express support for #Palestine #apartheid #Israel #WarCrimes #genocide #Yemen #maddow #tpot  #tdot #tcot @StateDept @UN #Saudi #USMilitary  #msnbc #cnn #abc #nytimes,0,0,0,0.2681818181818182,208,0,19,19
"This fucker shot man in the back, & then planted a tazer on him to deny him  justice.
Thank God for the video.
I hope this Fuck spends the next 20 years getting his ass kicked in prison, then dies on his last day, choking on a fat dick..
#WalterScott   ",105,31,136,-0.1,256,0,10,10
this is a track of a generation!   #BlackPanthers #Rap #gym,0,0,0,0.0,59,1,3,4
"City offers $31 million to settle Englewood Four's wrongful conviction:  | Among cops sued was former detective Ken Boudreau, who has an extensive history of abuse and coercion of confessions. He was literally Jon #Burge's disciple. ",1,4,5,0.03333333333333333,233,0,12,12
" For the 8 millionth fucking time - The cops are not there to play games. IF you don't comply, fuck with them, attack them or make fast movements, you'll be attracting flies when EMS shows up.  #BlackTwitter #ThinBlueline #TCOT #SJW",4,3,7,-0.26666666666666666,232,0,21,21
"Now imagine if he was black. Trump would be calling for his head. 

This is why #Kaepernik  kneels.
This is why  .
This is why #White Privilege is a thing. ",1,0,1,-0.08333333333333333,160,0,11,11
"This post is to highlight and support my friend @chinezexo, a fellow talented graphic artist I got to meet at the #ColumbusArtsFestival this year. Thanks for delivering the artwork I ordered! ???  #ArtistLivesMatter #ArtistsUnited ",0,1,1,0.31666666666666665,231,1,15,16
"#TheResistance
 
#TrumpRussia
#SteeleDossier
Be sure to readjust your dvr recordings of #TRMS for @maddow @ 9pm.
I ck'd my scheduled recordings #maddow wasn't on list bcz Tonight's TRMS' #SteeleDossier-1yr in the making #SpecialReport
#MustSeeTV
#TheMoreYouKnow",36,20,56,0.5,268,0,32,32
"Hey , this is police brutality! A young white man shot to death by an abusive officer as he sobs and begs for his life. This officer was acquitted for this murder. Heartbreaking! (WARNING: GRAPHIC CONTENT) ",0,0,0,0.03333333333333333,206,2,28,30
while you sleep Avalanche grinds and puts in work!   #kotd,0,0,0,0.0,58,1,4,5
"You can also support @PowerDignity just by shopping on AmazonSmile. At no cost to you and no cost to us you can designate DPN as your AmazonSmile charity 

If you utilize Amazon, please take advantage of this:

 

",1,0,1,0.0,220,0,13,13
New DA #LarryKrasner down w  Funded by #Soros in the City of Brotherly Violence #Philadelphia along w #KimFoxx they will turn the city into another #Detroit or #Chicago Wasteland! #BlackViolence has already ruined most of it!  via @YouTube ,1,2,3,0.18897306397306396,240,2,23,25
My Heart Goes Out To The Family Of #DanielShaver. I Believe  Got To Shine As Much Light On That Fatality As I?t Does The 100?s Of Black Men Murdered By Power Tripping White Policemen.,1,0,1,0.07777777777777779,183,0,37,37
" @ Bellingham, Washington ",0,0,0,0.0,26,0,2,2
"""Food justice is racial justice."" #foodsecurity #nutrition #publichealth  #incomeinequality #socialjustice ",0,0,0,0.0,107,0,4,4
Why are we still pretending that  movement + #Kaepernick are in the interest of black people ??? (tyrese voice) ,0,0,0,-0.16666666666666666,112,0,5,5
"Ok so - I feel really bad about that drunk white guy that died in the hotel hallway because I know what?s really going on here. Evenstill, Murcia: ",0,0,0,-0.09999999999999996,147,0,8,8
"These @SacPolice murdered #DaxionFlenaugh yet still work beats in Sacramento. 

Officers Jefferey Todd Carr, Dustin Southward, Eric Toomey

",17,12,29,0.0,144,0,17,17
The butthurt is strong in this one. Happy Friday!!  ,0,0,0,0.7166666666666667,52,2,6,8
Eminem raps about Black Lives Matter on new track after taking on Donald Trump in new interview - Metro   ,0,0,0,0.03535353535353535,106,0,10,10
"Outcry After Roy Moore Told a Black Man That America Was Great During Slavery- Get mad Americans, this is not who we want to be, nor what we?ll accept.  #NoMoore #NoMooreTrump #KKKillerGOP #NazisInTheWhiteHouse #POC  #StrongerTogether  ",0,0,0,0.002777777777777805,236,0,39,39
The growing ties between  and Palestine - Mondoweiss ,0,0,0,0.0,53,0,6,6
"I thought black lives matter from the 504 loves roger goodell !?! 
""BLACK LIVES MATTER SAINTS FANS"" ARE NOW CALLING OUT GOODELL & THE REFS. HYPOCRITES!!!! ????

  #NOLA #SaintsFans #TakeEmDownNOLA",0,0,0,-0.33365885416666663,199,7,81,88
"I wonder how  will respond to a lower middle class unarmed white male being murdered by cops who weren't convincted for this ... despite it being on camera. Seems his so-called #whiteprivilege  couldn't save him?

#BLM #PoliceBrutality ",0,0,0,0.0,238,1,10,11
 HELPS US #BOYCOTTTVONE @TVONE ABOUT CANCELING THE ONLY BLACK NEWS SHOW WE HAVE.,0,0,0,-0.08333333333333333,80,0,67,67
"White people and the willfully ignorant, this is why we say . While the majority of these injustices happen to us, make no mistake the corrupt police institution knows no bounds and this is as tragic as the other injustices. My heart breaks for this family. ",0,0,0,-0.34375,258,0,6,6
"For those of you idiots that are confused...
 
Has been there... where the fuk were you? 
#DanielShaver",0,0,0,-0.6000000000000001,106,1,7,8
"Look at this nonsense #ItsOkayToBeWhite? I feel like it?s a setup, could snowball into something else that  wants no part of.? what could that be?? #Newslaves",0,0,0,0.2,158,3,11,14
What?s wrong with black Christmas  ,11,4,15,-0.3333333333333333,35,0,5,5
"I'm all for @endgenocide -in fact all I'm doing in last year is trying to @GenocideReport for @CPG_USHMM & The Public. We have right to know reality, #facts @antonioguterres @UNhumansecurity @UNHumanRights @UN_PGA #WhatsUpLagos  #Africa2017 #MoveOn #FreeBiafra ",1,14,15,0.09523809523809523,261,0,37,37
"This is unbelievable! Honestly, I believe we  supporters should March for this man as he was brutally executed by a cop while begging for his life! Scumbag cop acquitted! Watch the footage! ",1,0,1,-0.2375,190,4,9,13
"Four judges' failure to understand what coercion is, even with a video recording and as brilliantly explained by devoted advocates (@LauraNirider and @SDrizin), underscores how far  and #MeToo and all campaigns for autonomy have to go. ",4,4,8,0.2277777777777777,236,0,10,10
"The 'it's ok to be white' thing is so pointless. of course, it is!? it always has been !? Why do whites want to feel oppressed so badly? it's not a good feeling to be oppressed??!?  ",0,0,0,-0.08203125,182,9,2,11
"White unarmed father of 2 assassinated by Gun happy cop.
 So goes the Blackman, so goes America, Everything you do to us always ends up making its way to the suburbs ",0,0,0,0.4,167,0,9,9
This is another reason why  is relevant here  via @torontostar,0,0,0,0.4,62,0,2,2
And it should be seen by every citizen of the United States.  ,1,1,2,0.0,62,0,6,6
"Michael Slager found guilty but what about:
Betty Shelby 
Timothy Loehmann
Jason Van Dyke
Howie Lake
Blane Salamoni
Jeronimo Yanez
Robert Rialmo 
Daniel Pantaleo
And all the other scary ? that executed innocent lives out of fear and pure evilness 

",1,0,1,-0.08214285714285714,260,0,23,23
Had fun with my brother in #NYC #WestVillage today! #Aminah #Mixed #MixedFamilies #MixedGeneration #AdventuresInTheBigApple #Fun #WashingtonSquarePark  #BlackIsBeautiful #BlackGirlMagic #Family #Love #RaiderNation ,0,0,0,0.29375,214,1,34,35
We won't be lectured given that we don't treat our own citizens equally maybe we shouldn't be lecturing anyone! #Equality #EqualRights  #humanrights #MeTooMovement #WomensRights ,0,0,0,0.3,178,1,12,13
 Alicia Garza Interview With Melissa Harris Perry ,0,0,0,0.0,50,0,10,10
"#AlexaIsWoke...I asked her about Black Lives Matter. Needless to say, I'm keeping her ?  #Amazon #Alexa ",11,5,16,-0.3333333333333333,104,0,14,14
"I support good policing, this is NOT good policing. This a travesty, of justice, to the police and to society as hold. We must all, work to put an end to these incidents. This is real, this why we have  ? ",0,0,0,0.18333333333333332,205,0,10,10
All Honor To The Ancestors Who Struggled Through the Pain & The Blood To #RISE. We Will Only Go FORWARD.  ,1,4,5,0.0,106,0,30,30
Liberate Our Brothers And Sisters From The Slavery that Is Mass Incarceration.  #LIFT #RISE ,3,5,8,0.0,92,0,22,22
We Embrace More REAL American Values Than America Ever Has. Embrace Your Wisdom. #RISE #LIFT  ,1,0,1,0.25,94,0,27,27
Eminem raps about Black Lives Matter on new track after taking on Donald Trump in new interview - Metro   ,1,1,2,0.03535353535353535,106,0,10,10
"Dear Australia, I admire the fact that you finally, after so many centuries, legalized gay marriage. However, y?all really need to deal with the racism that lies within your country. For real. It?s fucked up. #LGBTQ ",0,0,0,0.04333333333333336,216,0,14,14
"Diversity isn?t *a* Strength, ?s it?s our GREATEST strength, @SteveKingIA. But trolls from hell such as yourself continue to be political perverts. People like you are a STAIN ON THE AMERICAN FLAG. RESIGN YOU RACIST PIG.    #DREAMers #transrightsarehumanrights",1,0,1,0.25,260,0,64,64
More Americans than ever are woke and seeing the systematic racism against an entire race. Our brothers and sister of Red White and Blue. People are seeing the corrupt #KKKillerGOP for what it is. #NazisInTheWhiteHouse #Slavery #ModernSlavery  ,2,1,3,0.0,244,0,24,24
"Can we talk about this? White woman are at the forefront for the #metoo campaign, but fail to recognize their role when it comes to the wrongful sexual assualt convictions towards black men. ?
#BlackTwitter  #blackmen ",2,0,2,-0.04166666666666666,219,1,7,8
"After NatTurner
Negro succumbed to worship
his master's God
But #Freedom is evil as
You do not die for it
You kill for it!
",0,0,0,-1.0,129,1,12,13
Text ?resist? to ?50409?.   ,1,0,1,0.0,28,0,4,4
Checkout my work in the  I AM SAN FRANCISCO Exhibition at @SFSU Art Gallery in the Cesar Chavez building! #SanFrancisco #photography #art #stories  #AfricanAmerican ,1,0,1,0.0,165,1,32,33
"#Alexa says 
#Conservatives lose their shit.
Go ahead. Throw your #Echo out a window. Film it.
",0,0,0,-0.2,98,0,9,9
"Being called ?ni**a? by some random white guy over social media that I don?t even know actually humours me with the concept that some people have of how equal our society is. 

We will never stop until hate does  #bamewithoutshame",9,3,12,-0.2111111111111111,232,0,3,3
" misses the point: The police problem in America is the caliber of individuals who join the police, and the power of life and death they exercise arbitrarily -- and in this case capriciously -- over innocent citizens. ",1,0,1,0.2,218,0,5,5
"Your rights -Know them ?
Your rights- Are in this box ?
Your rights- Are my rights too ?? ..... STOP ARGUING! Yes they do! ",1,0,1,0.0,125,2,21,23
I have had enough of the same story being told by cops ?he had a gun? or ?he was reaching into his coat?. BULL SH*T. Those cops gunned them down for no reason. They were human beings. INNOCENT HUMAN BEINGS ,2,1,3,0.057407407407407414,206,0,31,31
Are you battling with your confidence??  #BlackTwitter  #WOC #melaninbloggers #blackswhoblog #blackwomen #BlackWomenLead #BlackWomenAtWork #melaninmagic #HBCU #hbcus #BlackGirlMagic #BlackBoyJoy #afro #AfroFeed #FridayReads #FRIDAY,0,0,0,0.0,231,0,36,36
Impeach Trump: Add Your Name -  #afronews #blacktalkradio #blacknews ,2,2,4,0.0,69,0,7,7
"for all of you who rolled your eyes at what i said today during the assembly: i respect you and your decision to not agree with me. but i leave you with this question, if you preach to accept others, then why do you have such a hard time accepting others?  ",4,1,5,-0.14583333333333334,257,1,3,4
"Alabama:  Be on the side of the four little #angels and vote for #DougJonesForSenate.

#FridayFeeling #UniteBlue #ALSen  ",1,1,2,-0.1875,123,0,16,16
We will never forget or stop fighting for change #SocialJustice  #woke ,0,0,0,0.0,71,0,3,3
"I have no words only tears of anger-I'm terrified for my brothers & sisters' very LIVES in this white supremacy's successful #CoupIfUSgovt @ EVERY level of law enforcement+judiciary
#DOJ #Sessions #Trump
 
#TrumpIsWhiteSupremacy
#FinalSolution
#TheCullIsInProcess ",5,4,9,0.2375,269,0,35,35
"WTF? I ordered a simple coffee maker for my parents for Christmas, and it shows up f'n RACIST! How is this happening? White supremacy is everywhere.  #JusticeforTrayvon #NoMoreRacism #WhiteSupremacy #FridayFeeling #ThisIsNotOkay #MeToo ",2,0,2,-0.16666666666666666,236,3,31,34
"Race, Class, & The Revolt of the Black Athlete  #TakeAKnee #ColinKaepernick #ImWithKap  #NBA #NFL #WNBA #1u",7,7,14,-0.16666666666666666,107,0,27,27
Everyone really needs to learn that . ITS A FACT.,2,0,2,0.2,49,0,11,11
"Try this with others. ?Alexa, James Baldwin says.? ?Alexa, what does Maya Angelou say.? 

#TrumpVoters have no idea what?s in their homes. And what?s in their homes knows it. ",0,0,0,0.0,177,0,13,13
"#KthalpShow listeners: interview w/ @es_snipes Erica Garner, a  & anti-police brutality organizer,  whose father Eric Garner was murdered by #NYPD is dropping soon. @Josmar_Trujillo, I'd love to interview you about Ramsey Orta.",16,4,20,0.5,227,0,17,17
Carjacking Suspect Killed by S.F. Police in Bayview Was Apparently Unarmed  #KeitaONeill ,0,0,0,-0.07500000000000001,89,0,16,16
"Any faith I had in American Justice just evaporated with this video. There is absolutely no way to justify a 'not guilty' verdict with this, I don't care how you spin it. Consider me radicalized.

#PoliceState
#OccupyingArmy 
#PoliceBrutality  ",0,0,0,0.05,248,0,16,16
"Black lives matter to Alexa and to me.
 ",1,0,1,-0.16666666666666666,41,0,5,5
"?Please be aware that sign clutter can be a nuisance to your neighbors."" #RolandPark community association on  &  pro-immigration signs. 

...NAH, you're just uncomfortable w/daily reminders of injustice & #WhiteSupremacy. ",1,0,1,-0.125,225,0,11,11
White People Are Upset That Amazon's Alexa Believes Black Lives Matter - The Root   ,0,0,0,-0.08333333333333333,84,0,16,16
Eminem raps about Black Lives Matter on new track after taking on Donald Trump in new interview - Metro   ,0,0,0,0.03535353535353535,106,0,10,10
Michael Slanger?s conviction is a heartening example of accountability ? and a sign of how far we have to go. #PoliceReform #EndPoliceBrutality  ,3,2,5,0.1,145,0,10,10
Going to be point Blank Obama would have been Impeached if he had 1 Sexual Assault accuser. #BlackCaucus  #resist @RepMaxineWaters @repjohnlewis #WomensMarch  But Trump is White. Hypocrisy and Still no Rebuttals @POTUS44,1,1,2,0.16666666666666666,220,0,24,24
Could someone with  make some bacon out of the #Pig who killed #DanielShaver. #NoJusticeNoPeace doesn't just apply to Black folks.,2,1,3,-0.18333333333333332,130,0,12,12
This right here is why I support  ,0,0,0,0.2857142857142857,34,0,6,6
Cop FINALLY Goes to Jail for Murder of Walter Scott (Video)  via @thornycroftdia #WalterScott #policeshootings  #blm,0,0,0,-0.05,116,0,16,16
The Hate You Give by @angiecthomas was a spectacular read. I lowkey teared up in some chapters. Amazing job Ms. Thomas ?? ,0,0,0,0.13333333333333333,122,0,11,11
"12/8/80 Our ? lost #JohnLennon - but we can still IMAGINE with him ??
Imagine all the people living for today
Imagine all the people living life in peace
Imagine all the people sharing all the world
. . . the world will be as one
#LGBTQ  #TransEquality #trans ",5,2,7,0.0,265,0,23,23
White people are upset that Amazon's Alexa believes .  by #OccupyWallStNYC via @c0nvey ,0,0,0,0.0,87,0,12,12
Heartbreaking.   in medical treatment as well. ,0,0,0,0.0,47,0,4,4
"Wounded Baton Rouge Cop Sues , Deray McKesson - Long Room ",0,0,0,-0.05,58,0,13,13
"Blacks kill blacks at 10x the rate of whites
35x the rate of Jews.
We rob our own lives of value. 
Make ",1,1,2,0.6,107,0,7,7
"#racizm101 #racism  #BLM 

When I see the tiki torch, khaki pants, #maga, no girlfriends #racist. I think of the word of the late great #BernieMack 

",1,0,1,0.25,154,0,11,11
"White officer murders #MagdielSanchez, a deaf man, outside of his OKC home for not following orders BECAUSE HE WAS DEAF. Oklahoma PD CONTINUES its killing of POC like deers in the street, @CivilRights not gonna do shit under Sessions of course. ?  ",26,23,49,-0.05,248,0,43,43
Teaching him early! ??#BlackPower  #FatherToAmier ,83,18,101,0.125,50,1,9,10
" Action
TODAY FRIDAY DEC 8th at 4PM 
210 W. Temple (Spring St. steps). Demand that DA Jackie Lacey prosecute police who kill our people or RESIGN. Stand with the families who lost loved ones, show them we as a community care and stand in solidarity! @BLMLA ",0,0,0,0.4875,259,1,41,42
"At SF Bayview town hall meeting, anger erupts as police show footage of an unarmed man   #killercops #policeimpunity ",0,0,0,-0.7,117,0,7,7
"EPIX HD: watch 1000?s of BIG movies like Selma Online!  #FreedomFriday
 ",0,0,0,0.0,73,1,16,17
Erica Garner endorsement of Bernie Sanders for President  #EricaGarner #EricGarner  #BernieSanders,0,0,0,0.0,98,0,14,14
"I bet if Congressman Conyers district was mostly 
WHITE
it would not take 11 months to fill!


#Detroit @RepDanKildee @RepLawrence @RepDebDingell 
@indivisibleDTW ",0,0,0,0.0,169,1,23,24
"This shooting proves two things:

1) Training officers on how to control the situation NEEDS TO CHANGE. An unarmed man should not have suffered the fate of #DanielShaver.
2) ""All Lives Matter"" TRULY IS A RACIST REBUTTAL FOR . Where are you all regarding this? ",1,1,2,0.3,263,1,50,51
"InterVarsity Answers Why  Was Included, but Pro-Life Group Was Not, at Urbana '15 ",0,0,0,0.0,82,0,15,15
": Alicia Garza on privilege, justice and founding a movement - Metro Weekly ",0,0,0,0.0,76,0,7,7
"That Misogynist, racist low IQ president, don't you just hate this! #MAGA #IStandWithMyPresident @realDonaldTrump @Rightwingmadman @bluelivesmtr @RealJamesWoods @NatPoliceAssoc @wolfgangfaustX @Kaepernick7 #ShaunKing #blueracism  #BlueLivesMatter ",21,10,31,-0.5,247,1,45,46
Williamsville church's 'Black Lives Matter' sign vandalized | WBFO - WBFO   ,0,0,0,-0.16666666666666666,76,0,15,15
"I'll take a knee with #ColinKaepernick anytime. 

Imagine #LiarInChief telling Americans that they should be fired if they exercise their First Amendment right to protest. Fascism is taking hold.

#DumpTrump #25thAmendmentNow #SaveOurHeritage #resistfascism ",292,133,425,0.26785714285714285,262,0,21,21
One thing the @gop had made clear is that racism is still deeply ingrained and supported in America. My apologies to the black community for believing otherwise. ,2,0,2,-0.022222222222222213,162,0,6,6
Unarmed citizens who die at the hands of the police rarely see justice. Glad to see justice served here. #WalterScott #BLM  ,1,0,1,0.4,124,0,10,10
 Police shot an unarmed man because they thought he was burglarizing his own car  via @thinkprogress,0,0,0,0.6,100,0,4,4
Attention #Android users! Our app is officially available for download on the google play store! Make sure download and #KnowYourRights! #legalequalizer #thelegalappofchoice #mobileapp #law #lawyer #SocialJustice ,1,1,2,0.5625,213,3,12,15
"Don?t let them forget!

@SacPolice busted down Zityrua?s door after slamming her to the ground. 

She was pregnant. 

Her neighbors had to help her instal a new door. 

SacPD: ?wrong house?

 
#Justice4Zityrua ",84,56,140,-0.046464646464646486,221,1,14,15
White people are upset that Amazon's Alexa believes .  ,12,7,19,0.0,55,0,6,6
#blackgirlmagic #BlackInkChi #BlackTwitter community #BlackTwitter #INDIGENOUS #mexicansbelike  #MississippiCivilRightsMuseum #iuic #Mississippi? #Mississippistate #blackmen #BlackWomen #law #judge ,1,0,1,0.0,198,0,28,28
Yo.... @eminem emenemis going hard. This joint was more like a disertation in rant form. What's your thoughts??? #untouchable  #takeaknee #kaepernick #alifecypher #FridayFeeling,1,0,1,0.10416666666666666,177,3,5,8
"Former South Carolina police officer Michael Slager was sentenced to 20 years for killing Walter Scott, an unarmed Black man. 

This is what the executive director of @ACLU_SC had to say.  ",532,175,707,-0.08333333333333333,191,0,18,18
The  movement has been proclaiming ?Fuck the Oscars? for a while now. #thegameawards,0,1,1,-0.4,84,0,6,6
"'Please don't kill me': Police officer cleared of murder after shooting a sobbing man as he crawled along a hotel corridor.

#resist #PoliceBrutality   ",0,0,0,0.0,154,0,7,7
"Dear white people, thanks for let black people go to in your universities / colleges . Colleges is paid with white people tax money while we black people receive subsidies and; not pay tax or / and work.  @meketaton_  @BLMLA",0,0,0,-0.026666666666666658,224,0,10,10
Just another liberal racist  ,0,0,0,0.0,29,0,4,4
"?Accidental Filmmaker,? Darnell Lamont Walker, Discusses Black Mental Illness & Leaving America In The Wake Of Trump

#SeekingAsylum #OutsideTheHouse #BlackMentalHealthMatters 

",4,0,4,-0.13333333333333333,182,0,28,28
Remembering #PhilandoCastile on @prayingbaldwin today.  #jamesbaldwin ,5,3,8,0.0,70,0,6,6
When these ASSHOLES are going to stop!!?  #nojusticenopeace ,1,0,1,0.0,60,3,12,15
Where's the #whitelivesmatter matter crowd now? Because the  crew has been pushing this story even though this man is white. Fuck you racists. ,0,0,0,-0.2,143,1,6,7
It's almost as if  had a point about trigger-happy bad cops and the justice system that keeps letting them off the hook or something ? ,0,0,0,-0.6999999999999998,135,0,4,4
Have you heard ?Take A Knee? by Lorde Sanctus on  ,1,0,1,0.0,50,0,9,9
"How many times did Trump tweet about a Mexican immigrant's acquittal for murder of white woman Kathryn Steinle in San Francisco? 

How many times will Trump tweet about the acquittal of a white cop for the murder of Daniel Shaver? 

 #TakeAKnee #DanielShaver ",3,1,4,0.2,263,2,19,21
I think someone should find this cop and give him a taste of his own medicine. In 2016 this is a fucking ABUSE OF POWER. Police swear to SERVE AND PROTECT.  This is MURDER PERIOD. This man belongs behind bars. Or with a bullet in him. Fucking piece of shit.  ,1,1,2,-0.24,259,0,49,49
"Quite often I feel if Black/Brown lives were as reputable in the white community as animal's are, there'd be no cause for complaint...? ",0,0,0,0.25,136,0,7,7
#PhillipBrailsford fuck blue lives matter you bunch of white supremacist mother fuckers  #DanielShaver,2,0,2,-0.13333333333333333,102,0,7,7
And this is why #TakeAKnee and  exist... ,0,0,0,0.0,41,0,7,7
